"","iter","ll_total","objective","sigma","alpha","tau","converge","settings","gene_name","regime","model","param.count","dataset","ntips","AIC","AICc","delta_AIC","delta_AICc","AIC_weight","AICc_weight","truth","AICc_next_worse","AIC_next_worse"
"187",1,-50.9028749313893,-141.842959038416,0.486178665894498,0.932931223258274,0,NA,"OUM_10_OUM","OUM_10","OUM","OUM",6,"oursim",256,113.805749862779,114.143099260369,0,0,0.999999977200787,0.999999974266814,"OUM",0.71341562216115,0.0307847160364076
"188",1,-71.4994223860895,-136.77921798615,0.491797467648875,1e-10,0,NA,"OUM_10_BM1","OUM_10","BM1","BM1",3,"oursim",256,148.998844772179,149.094082867417,35.1930949094004,34.9509836070481,2.27990383957732e-08,2.57329946675646e-08,"OUM",0.187288311181334,0.0684097641556605
"189",1,-82.2770499533309,-178.138447983037,0.690830181283035,0.498557505255515,0,NA,"OUM_10_OU1","OUM_10","OU1","OU1",4,"oursim",256,172.554099906662,172.713462456463,58.7483500438832,58.5703631960937,1.74967693825444e-13,1.91252543340504e-13,"OUM",0.135422713553083,0.135422713553083
"190",1,-69.2578478651042,-70.0852775869869,0.474888483186728,1e-10,0,NA,"OUM_11_BM1","OUM_11","BM1","BM1",3,"oursim",256,144.515695730208,144.610933825447,0,0,0.850268327434161,0.864903260362571,"OUM",1.13100514223672,0.888893839884446
"191",1,-68.0068451053002,-94.8271810314799,0.61783442268408,0.834876857244643,0,NA,"OUM_11_OUM","OUM_11","OUM","OUM",6,"oursim",256,148.0136902106,148.351039608191,3.49799448039207,3.74010578274434,0.147902716813311,0.133295007260639,"OUM",0.55755828929577,0.735545137085353
"192",1,-74.3996546671571,-102.171650440873,0.655373242403807,0.709922153539182,0,NA,"OUM_11_OU1","OUM_11","OU1","OU1",4,"oursim",256,156.799309334314,156.958671884115,12.2836136041057,12.3477380586684,0.00182895575252742,0.00180173237679074,"OUM",0.109653682106682,0.0234209686298641
"193",1,-58.0533784798484,-41.2048036134348,0.398620682658968,1e-10,0,NA,"OUM_12_BM1","OUM_12","BM1","BM1",3,"oursim",256,122.106756959697,122.201995054935,0,0,0.95963637753134,0.961788001577021,"OUM",0.0151479801951382,0.0151479801951382
"194",1,-60.563748338781,-69.7553670040529,0.548405977915833,0.82583605954788,0,NA,"OUM_12_OU1","OUM_12","OU1","OU1",4,"oursim",256,129.127496677562,129.286859227363,7.02073971786527,7.08486417242796,0.0286795573172977,0.0278368857723829,"OUM",0.185431170917781,0.185431170917781
"195",1,-59.4617069585247,-68.5358683747258,0.543173497508578,0.849502550391016,0,NA,"OUM_12_OUM","OUM_12","OUM","OUM",6,"oursim",256,130.923413917049,131.26076331464,8.81665695735262,9.05876825970489,0.0116840651513628,0.0103751126505961,"OUM",0.54900658213856,0.726993429928143
"196",1,-57.9911927404384,-179.095893193066,0.553309195898981,0.976610111299803,0,NA,"OUM_13_OUM","OUM_13","OUM","OUM",6,"oursim",256,127.982385480877,128.319734878467,0,0,0.999999999989878,0.999999999988575,"OUM",0.439910479138632,0.000269083877412868
